city,cut,color,clarity,carat,depth,table,price
10,2,3,7,0.52,62.1,57.0,1835
5,2,3,3,0.71,62.2,56.0,2023
1,4,3,2,0.52,63.1,58.0,1343
10,2,0,5,0.31,61.2,55.0,942
9,4,3,1,0.32,62.9,55.0,954
1,2,2,2,1.01,59.9,60.0,5215
1,2,1,3,1.24,59.2,55.0,5444
3,2,5,6,0.72,61.4,57.0,2642
2,1,4,3,1.0,63.4,61.0,3850
0,2,4,2,1.04,61.7,56.0,5469
1,2,4,4,1.2,60.9,57.0,8852
1,1,3,3,0.3,63.7,54.0,394
5,2,2,2,0.83,60.7,57.0,3290
6,3,4,1,0.31,60.8,59.0,949
1,3,4,5,0.32,62.7,58.0,471
0,1,1,2,0.91,64.0,61.0,3973
12,1,3,2,0.5,63.6,55.0,1286
3,3,2,4,1.29,60.9,58.0,10530
0,2,0,2,0.52,63.0,57.0,1605
3,3,0,7,0.4,60.7,60.0,1263
11,4,1,5,0.3,61.8,58.0,658
11,3,4,3,0.7,61.3,61.0,1749
6,3,6,2,1.51,62.3,58.0,7034
2,2,1,5,0.54,61.3,55.0,1613
3,1,3,5,1.0,62.9,56.0,5544
7,3,6,3,1.22,62.1,59.0,4509
8,4,0,2,0.5,61.0,61.0,1436
1,3,2,2,0.7,62.4,56.0,2596
1,3,5,4,1.7,61.5,58.0,8840
8,2,1,5,0.7,61.1,56.0,3370
12,3,1,3,0.51,61.8,58.0,1177
3,4,6,5,0.51,61.9,61.0,984
3,1,0,2,0.71,64.1,56.0,2547
10,3,2,4,0.43,59.9,58.0,1129
11,2,3,1,0.31,61.7,54.0,891
1,2,1,4,0.37,61.4,56.0,874
0,3,0,7,1.01,62.2,59.0,8065
3,2,0,5,0.72,62.7,56.0,3219
7,3,5,5,1.23,59.3,59.0,6199
8,2,2,5,0.73,62.5,55.0,2801
4,4,4,5,0.38,60.6,58.0,700
9,2,0,5,0.31,61.7,55.0,942
0,4,1,2,0.51,63.0,58.0,1330
9,2,2,7,0.62,61.4,56.0,3299
3,4,5,4,0.71,62.9,59.0,2226
11,3,3,3,1.5,60.7,61.0,8736
6,2,4,3,0.71,62.7,55.0,2317
5,2,1,4,0.34,61.4,57.0,1033
6,2,2,4,0.4,61.1,56.0,982
10,2,1,5,0.63,61.5,56.0,2513
11,3,3,2,0.58,62.4,60.0,1949
11,2,2,1,0.41,61.4,56.0,1439
10,2,0,2,0.36,60.6,56.0,794
6,1,4,3,1.4,62.5,57.0,6996
10,4,6,7,1.51,60.6,58.0,8789
5,1,2,6,0.3,61.1,61.0,682
6,4,3,5,0.84,62.0,56.0,3535
3,1,2,2,1.01,62.4,59.0,4619
0,3,1,4,0.58,60.7,58.0,2105
2,3,4,6,0.31,60.5,58.0,907
12,0,0,3,1.0,64.8,60.0,3304
7,2,5,7,0.33,61.0,56.0,722
5,3,2,4,1.21,62.5,60.0,8879
9,2,1,2,0.34,62.3,57.0,765
1,4,1,3,1.01,63.5,55.0,4363
6,2,3,3,0.52,61.6,55.0,1090
8,2,0,3,0.94,62.2,56.0,5155
3,3,4,2,1.0,62.2,60.0,4469
2,4,4,4,0.5,62.5,58.0,1410
10,3,2,3,1.01,61.3,58.0,3597
4,2,2,5,0.71,61.5,55.0,3516
7,2,1,2,0.33,61.9,56.0,702
10,2,4,7,1.06,61.8,60.0,6698
3,2,6,4,1.56,61.9,55.0,9404
7,2,4,4,0.44,61.3,57.0,1089
2,4,0,3,1.09,59.2,63.0,4244
12,2,1,2,0.9,61.7,57.0,4921
9,1,1,3,1.0,57.7,65.0,3696
6,3,5,5,0.91,62.7,58.0,3579
10,4,3,6,1.2,62.8,56.0,9609
3,2,1,7,0.4,61.5,56.0,1158
2,3,6,3,1.5,61.3,59.0,5351
10,4,0,3,0.38,59.2,61.0,633
11,3,2,4,1.0,59.2,60.0,7056
1,2,3,2,0.9,61.6,57.0,3931
2,2,3,3,1.04,62.0,57.0,4200
5,3,6,3,1.07,62.4,58.0,4105
3,1,1,4,0.28,63.1,55.0,458
0,4,5,5,1.71,63.4,59.0,11389
4,3,1,5,0.4,62.5,58.0,912
6,3,0,3,1.11,61.3,60.0,5134
9,2,0,5,0.72,62.0,54.8,3543
10,3,3,2,0.72,61.2,62.0,2212
1,3,2,4,1.03,61.7,56.0,6783
1,4,1,1,0.23,59.9,58.0,492
4,4,3,2,0.51,59.7,58.0,1261
4,4,3,6,0.74,63.2,56.0,3328
10,2,1,2,1.6,61.9,54.0,11437
3,1,2,5,0.9,63.1,57.0,4370
1,0,2,2,1.01,67.2,60.0,4276
9,3,4,3,1.21,58.2,59.0,5082
3,2,4,5,0.7,61.4,56.0,2733
4,2,6,4,0.35,62.6,53.7,483
10,4,2,5,0.46,59.9,55.0,1258
11,2,5,3,1.53,61.4,58.0,8021
7,2,1,2,0.74,60.8,56.0,3497
8,2,5,4,0.32,60.9,56.0,648
10,2,1,3,0.5,63.0,57.0,1181
0,1,4,2,1.11,64.2,58.0,4606
3,4,4,5,1.01,61.9,62.0,4477
10,3,3,5,0.31,61.2,59.0,605
5,3,1,2,0.31,59.3,59.0,698
3,4,4,4,0.9,62.5,58.0,4328
6,4,6,2,1.27,63.2,55.0,5669
3,0,3,0,0.98,68.0,63.0,1749
10,2,4,3,1.08,61.4,57.0,5049
3,2,1,3,1.12,60.9,57.0,3864
6,4,2,5,0.9,62.7,62.0,4124
5,2,2,5,1.2,62.6,56.0,8486
8,3,2,3,1.16,61.2,61.0,4820
2,2,4,7,0.3,62.3,54.4,610
4,3,3,2,0.73,62.8,59.0,2351
1,1,2,5,0.38,60.3,61.0,719
0,2,3,2,1.01,62.2,55.0,5166
4,3,4,6,0.39,61.5,56.0,990
12,4,6,2,1.24,60.0,59.0,5231
7,4,4,5,0.33,62.2,57.0,521
3,4,2,5,0.3,62.8,58.0,605
11,3,2,5,0.31,61.3,59.0,625
3,2,1,3,0.7,62.2,56.0,2560
1,1,0,4,0.37,62.1,54.0,825
1,4,2,2,0.32,59.3,58.0,533
5,1,1,2,1.08,63.1,59.0,5096
10,4,5,2,1.16,62.9,58.0,4586
5,2,1,5,0.38,61.9,57.0,963
12,2,4,5,1.06,60.5,57.0,5669
11,3,2,7,0.4,60.7,58.0,1163
5,2,0,3,0.71,62.5,56.0,2487
8,4,2,6,1.11,59.7,55.0,10141
1,2,6,7,0.72,61.5,57.0,2150
5,2,1,3,0.82,62.6,55.0,3131
10,2,1,2,1.0,61.7,57.0,5555
11,4,5,2,1.11,61.9,59.0,4273
4,3,0,5,0.5,62.9,61.0,1845
10,1,3,3,1.0,63.4,60.0,3676
4,2,1,7,0.41,60.0,57.0,1243
5,4,2,5,0.34,62.5,57.5,730
6,3,1,6,0.32,61.8,59.0,954
1,2,2,2,0.32,61.9,55.0,491
1,1,4,3,1.5,64.2,56.0,7161
0,4,4,2,1.32,62.3,58.0,7389
3,2,4,2,1.2,62.9,57.0,5510
11,4,1,3,0.37,61.9,55.0,541
1,2,0,5,0.42,62.4,55.0,877
7,2,3,6,0.29,62.8,54.0,607
10,1,2,5,1.01,60.6,62.0,6332
3,1,0,2,1.5,63.4,63.0,9718
1,4,3,6,0.31,63.0,58.0,816
1,4,1,5,0.71,62.5,58.0,3344
10,3,2,5,0.3,61.6,58.0,605
2,4,5,4,1.28,62.8,57.0,6726
10,4,0,5,0.23,60.5,61.0,357
12,1,0,2,1.0,64.1,57.0,6020
2,1,0,2,0.51,58.7,58.0,1363
1,3,4,1,0.33,61.8,60.0,1114
6,3,3,5,1.33,62.3,59.0,9682
5,4,2,7,0.5,60.8,59.0,1915
7,0,2,2,1.0,66.4,57.0,4256
6,2,0,2,0.54,62.1,55.0,1607
1,4,1,5,0.51,60.2,62.0,1393
7,3,4,2,0.6,60.1,61.0,1219
10,3,6,7,1.37,59.4,61.0,7319
1,3,3,7,0.33,61.7,59.0,752
12,2,2,5,0.31,61.9,54.0,625
10,3,5,5,1.7,61.7,59.0,11257
1,2,4,6,0.31,61.3,56.0,671
10,0,5,5,0.93,64.7,58.0,3258
1,2,1,5,0.3,62.5,56.0,844
7,2,2,5,0.3,61.9,55.0,776
11,3,5,6,1.01,62.0,59.0,4989
1,2,5,6,0.39,60.8,56.0,805
6,3,5,4,0.3,62.9,59.0,608
1,3,0,2,1.01,62.0,60.0,6176
4,2,1,2,0.37,61.9,56.0,833
10,4,1,5,1.01,62.9,60.0,6714
10,1,3,2,1.01,63.4,58.0,4588
9,3,3,5,0.34,61.6,58.0,765
8,3,3,4,0.41,62.6,58.0,961
11,0,4,3,0.94,66.0,50.1,3353
10,2,5,7,0.7,62.1,56.0,2353
4,1,4,2,1.5,60.8,60.0,9336
1,3,4,3,1.0,59.1,62.0,3640
8,1,3,2,0.41,64.2,57.0,739
8,2,3,1,0.33,62.2,56.0,984
3,0,0,2,0.7,66.2,57.0,2550
5,2,0,5,0.33,62.8,54.0,1002
9,2,1,5,0.52,61.7,57.0,1576
8,3,3,4,0.33,60.3,58.0,797
0,2,1,2,1.01,61.6,59.0,5590
12,0,2,2,0.7,64.8,60.0,2167
12,2,3,6,0.33,62.0,56.0,1114
4,3,0,5,0.4,61.7,59.0,1050
12,3,2,2,0.7,59.9,58.0,2306
1,1,5,2,0.32,63.5,57.0,421
10,4,6,4,1.51,61.4,57.0,8057
3,1,2,4,0.71,58.0,61.0,2559
5,4,2,7,0.24,61.9,56.0,492
1,1,1,3,0.36,63.7,54.0,505
3,3,5,2,0.32,62.9,58.0,554
10,3,0,3,0.3,62.4,58.0,447
7,2,3,7,0.41,61.3,56.0,1007
1,2,6,2,1.5,59.4,62.0,6745
11,2,0,2,0.3,61.9,56.0,709
3,2,1,1,0.31,60.4,56.0,1239
2,2,1,4,0.57,61.4,57.0,1965
7,4,4,3,0.9,59.5,63.0,3105
7,4,0,4,0.61,62.4,59.1,2429
2,2,2,2,1.22,62.8,55.0,6456
3,3,1,0,1.0,60.9,61.0,3584
4,2,4,2,1.01,62.6,55.0,4965
10,4,4,3,1.2,62.9,56.0,5257
5,2,1,4,1.05,62.1,56.0,9160
10,2,3,2,0.67,60.4,57.0,1662
10,2,0,5,0.65,61.6,57.0,2402
10,2,2,3,0.41,62.0,53.0,612
11,3,4,2,0.3,62.9,59.0,554
12,2,4,7,0.6,62.2,55.0,1931
10,4,4,2,1.57,62.0,60.0,10200
1,0,2,1,0.37,52.3,61.0,1166
1,1,0,7,0.26,63.6,56.0,724
0,2,4,0,1.57,62.8,56.0,5170
12,2,5,6,0.54,62.7,57.0,1564
2,4,4,5,1.27,59.2,58.0,7176
2,4,1,2,0.71,61.7,61.0,2606
12,2,3,4,0.31,60.6,56.0,627
8,2,6,1,0.4,62.4,56.0,1063
7,2,6,3,0.75,60.8,57.0,1944
0,2,2,4,0.54,60.9,57.0,1866
3,2,3,5,0.33,62.0,57.0,579
10,2,3,1,0.3,60.9,57.0,956
5,3,6,4,0.8,61.6,60.0,2202
3,1,0,3,0.32,63.9,58.0,612
3,2,1,4,0.55,61.5,57.0,1857
12,2,5,2,1.7,61.8,55.0,10520
3,1,3,4,0.7,64.3,57.0,2625
2,4,2,3,0.92,60.6,63.0,3534
4,2,0,5,0.32,61.7,54.0,758
0,2,5,4,0.36,62.1,57.0,729
9,2,6,5,0.41,61.7,55.0,587
10,2,1,4,0.36,61.5,55.0,753
7,3,1,4,0.79,62.6,56.0,3583
9,3,3,5,0.37,60.1,59.0,833
10,4,6,4,0.4,63.5,56.0,756
7,2,0,7,0.39,61.8,57.0,1290
9,4,2,3,0.81,62.7,58.0,2942
12,2,4,5,1.05,62.6,56.0,6165
12,3,1,5,0.3,61.8,58.0,844
8,3,5,5,1.2,61.8,55.0,5699
1,2,3,2,0.32,62.6,55.0,571
10,2,5,2,0.34,62.8,57.0,589
1,4,1,2,1.5,59.3,56.0,10929
10,4,2,7,1.18,60.1,58.0,11430
12,4,3,6,0.43,60.7,57.0,1143
0,2,0,5,1.08,61.9,58.0,8481
10,1,4,2,0.97,62.1,60.0,4020
0,4,3,6,0.9,62.3,58.0,4601
0,2,1,2,0.38,61.9,55.0,898
10,4,1,2,0.72,63.1,60.0,2608
9,4,2,3,1.08,63.3,59.0,4167
1,4,1,2,1.0,59.6,60.0,5257
0,1,1,2,1.0,57.5,62.0,5051
6,2,1,6,0.32,61.5,56.0,1140
1,4,2,2,0.7,62.3,57.0,2196
4,3,6,3,1.19,58.4,60.0,4198
10,3,5,2,1.04,62.5,62.0,4252
9,4,2,5,0.7,62.3,59.0,2744
12,2,4,3,0.7,59.9,57.0,2142
8,4,1,3,0.71,61.9,63.0,2375
1,3,0,5,0.31,62.5,52.0,816
1,2,3,2,0.91,61.9,56.0,4731
3,2,3,6,0.73,61.6,56.0,3913
8,3,1,3,0.95,58.9,61.0,3907
10,4,2,4,0.32,62.2,55.0,616
0,4,3,2,1.07,60.5,62.0,4861
10,1,3,5,1.06,63.1,59.0,6212
9,4,3,5,0.7,61.8,55.0,3026
1,4,2,3,0.32,62.6,56.0,421
8,2,2,6,0.32,61.6,55.0,854
7,4,6,4,0.9,62.6,55.0,3102
7,3,0,2,0.43,61.1,59.0,830
5,2,0,5,0.36,61.7,55.0,1094
8,2,5,1,0.4,62.4,54.0,917
10,2,6,4,1.51,61.9,56.0,8524
7,2,3,5,1.0,62.4,59.0,6377
0,3,5,3,2.25,61.9,59.0,11114
0,1,6,5,2.09,57.2,64.0,11576
10,3,3,5,0.43,61.2,58.0,1113
12,2,1,5,0.34,62.4,55.0,745
1,2,4,7,1.11,61.4,57.0,6962
12,2,2,2,0.89,62.1,55.0,4127
10,2,0,4,0.41,61.1,56.0,1427
3,4,2,2,0.79,62.9,57.0,3519
4,2,1,7,0.3,62.4,54.0,742
0,3,6,4,1.23,62.7,58.0,5510
10,3,1,5,0.3,62.0,58.0,844
3,1,4,5,0.9,64.1,56.0,3902
12,3,4,3,1.51,60.4,59.0,7864
7,3,6,4,1.52,62.5,58.0,9014
10,2,4,5,1.21,62.4,59.0,7236
3,3,2,4,0.3,60.5,60.0,658
0,2,3,2,1.01,60.6,59.0,5049
3,3,1,3,1.03,61.4,58.0,4328
8,4,1,6,0.38,62.4,57.0,1098
10,3,2,3,1.6,61.1,58.0,9229
7,3,3,5,1.1,59.4,60.0,7022
4,2,3,5,1.05,61.9,57.0,6562
5,4,3,6,0.35,61.2,57.0,842
10,2,0,3,1.11,61.6,55.0,5648
9,4,3,2,0.57,61.1,57.0,1433
0,4,4,4,0.59,62.1,55.0,1757
3,1,2,7,0.41,63.6,56.0,996
1,2,3,2,0.32,61.4,57.0,612
3,3,4,3,1.09,59.6,61.0,4761
8,3,6,4,1.51,62.3,59.0,7848
0,1,2,6,0.4,59.2,64.0,1287
3,2,1,4,0.57,60.5,57.0,1884
6,4,2,4,1.04,63.2,57.0,7534
10,2,1,5,0.33,60.5,56.0,723
10,3,0,5,0.7,60.9,57.0,2909
12,4,1,2,0.3,62.9,57.0,526
3,2,2,5,0.24,61.8,57.0,417
1,1,1,5,1.2,63.6,57.0,8380
4,2,2,2,0.92,62.2,55.0,3400
3,4,6,5,0.73,62.7,57.0,2101
1,1,3,5,1.01,63.6,60.0,5599
10,4,3,4,0.29,58.1,59.0,660
10,4,2,6,0.71,62.7,58.0,3626
0,2,6,5,1.6,62.1,56.0,9681
10,4,5,2,0.9,63.2,56.0,3120
1,1,2,3,1.39,63.8,55.0,6969
6,3,3,4,0.77,61.4,58.0,2846
1,2,5,5,0.71,63.1,57.0,2265
3,3,1,5,0.34,60.9,60.0,745
2,2,2,2,0.36,62.7,57.0,667
7,2,3,3,1.51,60.8,57.0,8637
10,2,1,4,1.03,59.5,57.0,7477
9,2,5,4,0.44,61.8,55.0,807
8,3,2,7,0.5,60.6,58.0,1814
3,0,2,4,1.01,61.7,61.0,6651
10,2,5,5,1.59,61.7,57.0,10752
10,2,3,7,0.33,61.7,56.0,752
4,2,1,5,0.7,62.6,56.0,3068
9,3,1,2,0.32,61.6,56.0,720
6,3,2,4,1.0,62.0,59.0,7056
11,3,4,6,0.4,61.8,58.0,1088
6,3,3,5,0.81,62.9,58.0,3193
3,2,0,3,0.73,61.8,56.0,2729
12,1,2,3,0.7,62.2,59.0,2062
12,4,3,2,0.71,60.0,59.0,2711
10,3,1,7,0.4,60.8,59.0,988
10,4,0,2,0.95,63.7,55.0,5101
7,2,0,2,0.58,62.0,54.0,1597
0,2,4,5,0.24,61.1,56.0,391
2,3,3,3,0.81,61.7,57.0,2482
1,0,2,2,1.51,65.8,56.0,8387
11,1,2,5,1.0,62.1,61.0,6030
5,2,1,5,0.8,62.2,55.0,4126
1,2,3,4,0.3,61.1,56.0,524
1,3,3,4,0.79,62.3,56.0,3053
3,1,2,5,0.31,63.7,59.0,583
1,2,5,4,0.8,61.9,54.1,2986
11,2,4,1,0.32,62.1,54.0,814
4,2,4,2,0.35,62.3,57.0,491
10,4,3,5,0.59,61.1,57.0,1664
10,4,5,5,1.5,62.2,59.0,9611
11,2,0,5,0.32,61.6,56.0,758
7,0,3,3,1.03,65.6,58.0,3765
11,2,1,2,0.36,62.4,55.0,631
11,1,2,5,1.01,60.1,60.0,5902
12,3,4,6,0.35,62.1,58.0,1024
5,1,5,3,0.59,63.9,57.0,1180
6,4,0,5,0.32,61.8,57.0,758
3,2,5,6,0.39,62.5,53.1,820
3,2,5,7,0.35,61.5,55.0,598
11,1,1,7,0.3,63.0,58.0,622
2,3,1,3,1.05,60.9,61.0,3951
4,4,4,5,0.91,63.5,57.0,4012
10,2,2,5,1.02,62.6,57.0,7632
12,1,3,2,1.0,61.9,61.0,4859
6,2,1,6,0.46,62.6,57.0,1661
4,3,5,6,0.44,61.5,58.0,990
10,2,2,4,0.72,61.1,56.0,3294
1,3,5,3,1.17,62.7,57.0,4423
10,4,2,2,0.76,62.9,57.0,2770
6,2,5,6,0.59,61.0,55.0,1742
1,3,3,7,1.0,60.5,62.0,7392
9,1,3,3,2.0,64.3,60.0,10416
3,1,2,4,1.0,64.2,60.0,6389
10,4,2,5,0.31,63.4,56.0,802
5,2,3,5,0.33,62.2,56.0,743
10,2,3,2,0.7,61.0,56.0,2480
4,4,1,2,0.41,60.5,61.0,755
1,3,3,4,1.29,62.4,58.0,9354
0,4,2,3,0.76,63.3,55.0,2347
8,2,3,5,0.41,62.7,56.0,1061
9,3,0,5,1.08,61.2,60.0,7683
6,4,1,2,1.04,60.8,60.0,5231
3,2,6,4,0.72,62.7,57.0,2112
0,3,3,4,0.36,62.2,59.0,932
12,2,0,7,0.41,62.3,55.0,1356
4,4,2,4,1.02,63.6,60.0,7682
10,2,3,7,0.54,61.4,55.0,2090
11,3,0,3,1.0,62.0,60.0,3634
12,3,4,3,0.3,60.9,59.0,368
10,2,4,7,0.3,61.5,57.0,605
8,1,3,2,0.9,63.8,59.0,3734
4,2,2,6,0.4,61.3,55.0,1263
11,3,2,3,1.33,59.9,58.0,6668
12,2,0,2,0.71,61.4,55.0,3502
8,3,4,3,1.21,60.6,56.0,5140
6,4,3,3,1.03,59.2,63.0,4473
10,4,3,5,0.56,60.9,58.0,1580
5,3,3,5,1.0,60.8,60.0,5322
4,3,1,4,0.51,58.2,58.0,2020
11,2,1,2,0.36,61.9,56.0,631
4,3,1,5,0.38,60.5,62.0,1112
3,2,0,5,1.2,61.4,55.0,9596
3,4,0,5,0.38,61.6,59.0,933
12,2,5,4,1.14,61.1,56.0,7038
9,2,1,5,0.3,62.1,55.0,658
6,2,4,6,1.09,61.4,56.0,7055
7,4,4,4,0.36,61.6,59.0,631
2,4,0,5,0.39,60.2,59.0,958
8,2,3,2,0.53,62.3,55.0,1308
3,4,0,5,0.42,60.7,60.0,910
6,2,1,5,0.37,61.9,53.0,811
10,2,1,6,0.3,61.4,56.0,956
5,1,4,4,0.31,59.2,65.0,651
3,2,1,4,0.34,62.1,56.0,1033
0,3,2,3,0.34,60.0,58.0,574
7,4,3,4,1.2,61.0,59.0,8577
4,4,1,5,1.0,64.0,59.0,6285
2,0,0,3,0.9,65.9,59.0,3205
11,4,2,5,0.55,62.6,57.0,1609
3,1,5,3,1.26,63.7,58.0,4953
1,1,3,2,0.32,63.5,56.0,477
3,3,2,3,0.43,60.2,60.0,871
5,3,6,2,1.02,61.8,58.0,3856
8,3,4,4,1.3,61.5,58.0,7855
8,2,3,7,0.35,61.8,55.0,820
1,4,6,5,0.7,62.0,59.0,1907
3,0,1,3,1.0,67.0,53.0,3136
10,3,3,1,0.42,60.2,59.0,1400
12,2,5,3,1.0,62.5,56.0,3276
9,3,2,2,0.3,60.9,58.0,603
2,2,2,5,0.34,62.6,54.0,880
2,2,2,7,0.24,61.5,56.0,540
10,4,3,4,0.32,61.3,62.0,645
6,2,3,6,1.05,61.2,57.0,8931
7,4,3,5,0.7,63.3,57.0,2538
5,2,1,2,1.08,62.6,57.0,5189
2,4,6,2,0.71,59.1,61.0,1861
1,4,5,4,1.51,61.1,61.0,10215
4,3,3,7,0.32,61.2,59.0,936
12,4,6,2,1.51,62.4,58.0,7136
4,0,5,0,1.04,67.3,56.0,2037
2,1,2,2,0.7,63.8,60.0,2401
7,4,2,5,0.23,59.4,57.0,402
12,4,1,5,0.5,63.2,56.0,1397
10,3,2,0,1.1,59.8,61.0,3745
9,4,0,3,1.22,59.0,58.0,6607
1,3,0,5,0.46,60.9,58.0,1388
10,2,2,6,1.11,61.9,57.0,10412
5,2,3,1,0.32,62.4,55.0,1020
4,2,2,4,0.4,62.7,55.0,1050
10,2,4,0,1.13,62.2,55.0,3745
1,2,4,2,1.53,61.1,57.0,10659
6,4,2,2,0.36,61.9,59.0,600
3,2,3,1,0.31,62.6,53.0,891
1,3,3,3,1.51,62.4,57.0,7695
0,1,1,2,1.01,64.3,59.0,4853
3,3,0,2,1.15,61.1,53.0,7213
5,3,0,5,0.21,59.1,62.0,386
9,4,2,4,0.24,59.3,57.0,393
7,3,4,4,0.32,61.7,58.0,720
6,0,3,5,0.71,57.0,66.0,2623
6,4,2,1,0.4,62.8,57.0,1404
12,2,0,3,0.38,61.1,56.0,633
2,4,5,6,0.71,63.0,58.0,2549
10,2,2,7,0.54,60.7,56.0,2582
1,4,2,2,0.5,61.0,60.0,1197
2,2,5,2,0.71,61.3,56.0,2660
6,2,4,5,0.32,62.0,55.0,648
9,4,4,5,1.34,61.4,58.0,7965
10,2,4,4,0.5,61.4,54.0,1370
2,2,2,2,0.69,61.3,55.0,2459
5,3,3,4,1.2,60.2,60.0,8442
1,3,0,5,1.06,59.6,60.0,7280
10,2,5,2,0.37,60.7,60.0,532
3,2,3,2,0.36,61.5,54.0,571
3,4,0,2,0.73,62.2,57.0,2197
3,2,4,3,1.23,62.1,55.9,6088
2,4,3,3,1.61,63.4,55.0,6915
12,2,3,1,0.3,60.7,57.0,863
10,2,3,4,0.5,62.3,55.0,1624
11,4,0,2,1.0,60.5,58.0,5755
3,4,5,4,1.2,63.1,58.0,5322
4,4,1,3,1.22,63.3,56.0,5739
2,3,3,2,0.71,61.3,57.0,2386
5,2,2,5,0.64,62.3,56.0,2189
5,3,3,2,1.59,62.2,58.0,9707
2,2,3,4,1.14,62.3,56.0,7948
6,3,6,2,0.81,61.8,57.0,2199
0,2,5,2,0.73,62.0,56.0,2234
4,1,3,5,1.02,63.6,57.0,5922
10,4,0,2,0.85,60.3,57.0,3669
1,4,3,3,1.5,58.5,62.0,8580
7,3,1,5,0.37,61.0,59.0,888
9,0,4,0,1.05,61.8,57.0,2293
6,4,1,4,0.3,61.5,57.0,578
5,3,1,7,0.33,61.3,59.0,950
9,2,2,7,0.3,61.1,57.0,736
0,4,1,6,0.23,62.9,59.0,530
1,2,2,7,0.28,62.6,55.0,787
9,4,6,4,1.21,60.9,60.0,5267
2,2,1,5,0.53,62.8,55.0,1653
2,4,0,3,0.5,58.5,60.0,1074
6,2,0,5,0.4,61.6,57.0,1050
1,4,5,2,1.01,63.5,59.0,4412
1,2,2,3,0.61,61.0,56.0,1270
6,0,2,4,0.36,55.3,67.0,810
8,4,3,5,0.3,63.1,57.0,675
3,3,0,2,0.32,61.4,58.0,756
7,2,5,5,1.53,62.2,57.0,9596
0,3,1,5,0.42,61.0,59.0,958
4,2,2,6,0.43,62.0,57.0,1358
3,2,3,4,0.38,62.1,56.0,1040
10,3,3,6,1.0,61.3,62.0,7644
6,4,3,5,0.59,62.8,59.0,1623
3,0,5,3,0.91,65.0,58.0,2129
10,0,5,0,1.2,66.7,57.0,2376
9,4,1,3,0.5,62.8,55.0,1077
3,3,3,3,0.25,59.0,60.0,1186
7,3,3,6,0.33,61.9,59.0,868
10,4,0,3,1.57,62.9,61.0,9698
10,2,2,7,0.58,62.0,55.0,2340
12,2,1,4,0.54,61.2,57.0,1962
5,3,4,2,0.32,62.0,58.0,461
10,2,0,3,1.03,60.7,55.0,4839
2,2,3,1,0.23,62.8,55.0,536
5,3,2,2,1.39,62.4,59.0,8925
10,2,3,6,0.34,62.1,53.0,863
1,2,1,6,0.28,62.0,56.0,828
10,2,3,1,0.27,62.0,56.0,627
9,4,6,5,0.71,59.0,61.0,1922
12,1,3,6,1.0,63.8,60.0,7134
11,2,3,1,0.31,60.7,58.0,871
6,2,4,4,0.23,61.2,55.0,423
2,3,3,7,0.33,61.5,62.0,901
3,4,1,3,0.9,63.1,54.0,3084
1,4,3,2,0.52,60.0,57.0,1267
1,4,1,2,0.91,63.1,58.0,4434
3,3,1,4,1.0,61.1,60.0,7452
3,1,1,2,0.32,63.1,56.0,524
11,4,3,5,0.71,62.1,58.0,2649
0,2,4,1,0.42,61.6,56.0,1126
7,4,1,5,0.71,63.4,60.0,2450
0,2,4,4,0.3,61.3,56.0,675
6,1,0,2,1.01,63.1,60.0,5443
10,3,4,4,1.5,61.1,58.0,11007
1,1,6,2,1.25,63.6,57.0,5110
1,1,2,2,1.02,63.7,61.0,4678
3,4,0,3,1.0,60.5,60.0,5227
10,2,1,5,0.74,62.6,56.0,3036
7,3,4,2,1.09,60.5,60.0,5149
1,2,3,7,0.32,61.1,55.0,936
2,3,0,2,1.53,61.6,58.0,10907
9,3,0,5,0.51,60.1,59.0,1977
4,2,3,2,0.71,61.6,57.0,2738
1,4,3,4,0.31,63.1,59.0,802
4,3,2,2,0.5,60.1,59.0,1332
1,4,6,5,1.21,62.2,59.0,5136
3,2,2,7,0.36,61.5,56.0,896
10,3,5,4,1.2,59.9,59.0,6250
7,4,0,4,0.41,63.4,56.0,991
1,4,2,6,0.32,62.8,60.0,834
1,3,2,3,0.53,62.5,57.0,1242
6,4,3,4,0.41,60.7,58.0,899
4,2,3,6,0.34,61.9,54.0,863
1,2,4,2,1.01,62.5,56.0,5589
10,3,5,2,1.23,59.6,60.0,5648
12,2,0,4,1.02,60.8,55.0,8818
4,3,6,3,1.37,61.9,59.0,5284
1,3,2,4,0.3,61.5,59.0,658
2,2,1,2,1.03,60.3,55.0,5837
0,2,5,6,0.3,62.4,56.0,709
10,3,0,2,0.33,60.1,59.0,608
3,2,3,4,1.41,60.4,57.0,11009
12,4,2,3,1.01,62.2,58.0,4332
3,4,3,3,1.2,62.5,57.0,5250
5,1,0,4,0.5,60.9,62.0,1657
3,3,5,3,0.75,61.1,57.0,2070
8,2,3,7,0.6,61.3,56.0,2467
9,4,4,6,0.28,61.5,58.0,504
3,4,1,7,0.5,62.4,55.0,2275
8,3,0,3,0.33,61.6,59.0,492
11,3,1,2,0.91,62.6,58.0,4138
10,3,5,4,1.03,61.6,58.0,3553
3,3,2,2,0.36,61.5,58.0,600
10,2,1,5,1.09,60.6,57.0,8158
1,0,3,4,0.7,57.1,62.0,2553
10,3,3,2,1.01,62.2,58.0,5006
3,4,3,3,0.52,63.0,55.0,1049
7,3,3,5,0.31,60.9,58.0,544
4,2,3,1,0.3,61.6,56.0,863
